"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"LOC100910802"	-0.326529430873504	2.31733665710564	-3.7005465116054	0.000534376295365436	0.00735642677645746	-0.477038327884169
"Tle3"	-0.357119180233493	5.58582361586334	-3.88882839767706	0.000296626685219417	0.00467604297756058	-0.480910199474664
"Tyms"	0.217830436324247	4.69603849917231	3.83408569858509	0.000352470119138787	0.00537079707302222	-0.481159111521248
"Tp53i11"	-0.305210503618846	6.39776636089774	-3.90870319712405	0.00027854644879263	0.00448398008142087	-0.48680410399616
"Rspo3"	0.397881720369709	3.1536504677153	3.74191812943028	0.000470077556893786	0.00667853069932105	-0.500245332159188
"Dll1"	-0.238869383232355	4.26650364723559	-3.78809485926319	0.000407091071323514	0.00598053111128353	-0.500627417116399
"Zfyve9"	0.154817286909279	6.85274662167233	3.91263955603814	0.000275093904143263	0.00444183473737489	-0.506765967120639
"Gpc1"	0.184343795829359	7.34833679814617	3.91371416843135	0.000274158570116535	0.00444020102047764	-0.507530520520699
"Vat1"	-0.211936896073464	6.15168782633715	-3.87593773840597	0.000308952991617307	0.00481803742493826	-0.514405524884665
"Pdk1"	-0.156602892159939	5.43791949951505	-3.87810039019317	0.000306851098093811	0.0048087391417665	-0.516091037718094
"Met"	-0.39101508502806	5.71354893317503	-3.86019272361001	0.000324679515064648	0.00501432028633207	-0.51615138012074
"Hspa1a"	0.790239612528982	-0.725584332775851	3.60057031064517	0.000726433586861358	0.00945429335663328	-0.524403638932716
"Lppr2"	-0.215342274074803	7.6028637592227	-3.91052975435643	0.000276939224259562	0.00446260592553073	-0.525762736651284
"Prrt2"	0.176702899440624	6.48035211431302	3.90112583863814	0.000285310552978175	0.0045470301601881	-0.526584733812094
"Imp3"	-0.207223116594279	4.75694460760576	-3.83844178679957	0.00034767902145256	0.00531300123787171	-0.530835075069136
"Chrd"	0.363092211307997	4.93746271104054	3.84891548882479	0.000336414733937536	0.00515731572471758	-0.537686964548555
"Tprn"	0.256525423279436	4.24219020640371	3.80503898546671	0.000386081496523246	0.00573701232863406	-0.538165355376778
"Tpd52"	0.31290864827621	6.15275965737219	3.89109779308979	0.000294506317975188	0.00465640731856017	-0.538595517959793
"Hmg20a"	-0.104825392987972	6.65794941987139	-3.89883500714574	0.000287386524647102	0.00457099144630435	-0.541396687700437
"Mstn"	-0.617297823035287	0.705200735167639	-3.60611181214725	0.000714249423224473	0.00931850411721537	-0.542437120502191
"Syt12"	0.333191906243957	4.03901717261304	3.77554870226723	0.000423351574946156	0.00619093525669887	-0.550202185954313
"Osbp2"	0.152890677132651	7.15018892678469	3.89939011027647	0.000286882151710181	0.00456751852508463	-0.55413354917382
"Sparcl1"	-0.255079030444511	10.6735683687893	-3.90786645859955	0.000279285714198457	0.00448683457750015	-0.554273392105421
"Tpm3"	-0.15915449464376	8.08065602912116	-3.90183326099129	0.000284672409373125	0.00454593370527943	-0.557196136404758
"Sat2"	0.222683908065869	4.45984416649415	3.81564211476446	0.000373469319467503	0.00559930567607173	-0.557692676138743
"Rsph10b"	-0.489758777058983	4.19063101554201	-3.7893948130538	0.000405441024869203	0.00596177507010709	-0.565722550015399
"Kcnh1"	-0.327701148680642	4.7747635042133	-3.81782730746172	0.000370919828106795	0.00557328866125235	-0.580938224511613
"Plk5"	-0.478525653505701	2.85933011394255	-3.66879381062225	0.000589365599425056	0.0079288789024589	-0.584506090818677
"Cmas"	-0.166591534124828	7.40425681599188	-3.88964311363904	0.000295863782068609	0.0046721226516002	-0.585451371637306
"Kcng3"	0.557199696581911	2.88150033773117	3.69905532558046	0.000536844700031052	0.00738404221773977	-0.588250518956138
"Tmem165"	0.160877642355065	5.09284962356807	3.8349804827346	0.000351480819665033	0.00536083783116611	-0.596167683041352
"Kcns2"	0.264885739506078	3.6921939791147	3.74757721050919	0.000461882456705817	0.00658675854396686	-0.607538789832507
"Tmod3"	-0.213129269386405	5.08328091607291	-3.82339905188602	0.000364494797963477	0.00551717291817893	-0.61586314977047
"Atp11a"	0.214349284675418	6.27560846469784	3.86690278344778	0.000317885210368899	0.00493324482447127	-0.618998918516291
"Cpne6"	-0.358746183207512	6.74903612412854	-3.8653168169319	0.000319478612574761	0.00495315918854986	-0.619133803636933
"Sirt2"	0.21522712623882	6.65085500362597	3.87177510992544	0.000313037811147414	0.0048674788765463	-0.62119052989392
"Sec14l1"	0.291898633910376	6.61860338523736	3.87216116377007	0.000312656793886685	0.0048674788765463	-0.621626472788168
"Atp6v0c"	-0.140797146661703	8.77123076955126	-3.88333459415913	0.000301820854833055	0.0047485489958907	-0.622293074275954
"Hap1"	-0.671746748720721	6.80153833950553	-3.87104365017481	0.000313760955859845	0.00487397733864384	-0.623689624428207
"Dazap1"	0.168865792964489	5.754992967742	3.84306267097705	0.000342665261647403	0.00524139996479633	-0.62476102840017
"Fen1"	0.199399399608049	4.0054897946862	3.75435077746712	0.000452253839843248	0.00648985654171464	-0.636405372414758
"Surf4"	-0.142030304106573	4.81484722316975	-3.80436607928326	0.000386895584763051	0.00573701232863406	-0.636943532695415
"Calm1"	-0.215396888397941	11.1240022893868	-3.87995824433599	0.000305056454371108	0.0047947308266262	-0.639533330558598
"Lasp1"	-0.0946506851015956	8.5376062640782	-3.87656083247606	0.000308345983644959	0.00481798142155221	-0.63988875224927
"Dennd5a"	0.12896142031167	8.52190414083403	3.87609812232335	0.000308796638236507	0.00481803742493826	-0.642267259989461
"Ly6e"	-0.169233084286945	6.27545387223474	-3.85941361055057	0.00032547741897531	0.00502178638030601	-0.642471946458347
"Gfod1"	0.197088929260337	5.49833972117323	3.83345487672	0.000353169185305721	0.00537631908498289	-0.646001635314989
"Eps8l2"	0.727237046670785	0.925355965817127	3.57252288331145	0.000791213402757626	0.0101976487721037	-0.651185528228465
"Ckb"	0.151378422555956	9.20060133812129	3.87191939091258	0.000312895360143937	0.0048674788765463	-0.659399501442376
"Lypd1"	0.386278467713798	5.87313887339322	3.83798621620393	0.000348177134422479	0.00531552644320513	-0.669496597190394
"Bcl2l11"	-0.351927034490505	3.29661357782626	-3.69441990973661	0.000544587892072011	0.00745842542752825	-0.669690864174023
"Zfyve28"	-0.243972141532503	5.14820518092086	-3.81398454168133	0.000375414472138544	0.00561328998649851	-0.671533159768215
"Entpd3"	-0.255999136071918	3.82762885273186	-3.72852876954252	0.000490027015705704	0.00685979942872864	-0.702261356705835
"Caly"	-0.224457855358578	7.48596237646774	-3.84992049778753	0.000335352541970132	0.00514927379107791	-0.70872332224805
"Fgf10"	-0.884123691932032	-1.22717238926021	-3.5326879317915	0.000892774591128653	0.0112612302099	-0.713637560116677
"Tjp2"	0.213080794620532	5.15980269149147	3.8006560006058	0.000391413816938551	0.00579822564257117	-0.715335056370162
"Tor4a"	0.273280314656477	2.76963680401791	3.64766604155854	0.000628917295986546	0.0083553912642339	-0.717580915728142
"Tbc1d8"	0.165328293324723	4.87352141112651	3.7804772192492	0.000416890817658172	0.00610204350795907	-0.718326126148898
"Mllt3"	0.186612475105526	5.83929592537951	3.81654905795096	0.00037240913663533	0.00558928712681352	-0.726524485395385
"Fam196a"	0.31391098109121	3.61039884982964	3.69751582113975	0.000539404562833997	0.00740013012362208	-0.73335653905512
"Gpr101"	-1.37811432063598	-1.05205746798143	-3.52203177347426	0.000921984698621003	0.0115328412913092	-0.739500305671201
"Gpr157"	0.906481764460755	-0.191592345336108	3.5202195790415	0.000927042057317626	0.0115655739166447	-0.744745889141405
"Gstk1"	0.221551426665216	4.15926905744551	3.73429999505776	0.000481330456119479	0.00678853684562042	-0.748043810874425
"Cdnf"	-0.804453856671554	-2.19939092015792	-3.51760282883774	0.000934391444765838	0.0116209478048798	-0.751281317283389
"RGD1562608"	-0.17889218271321	5.24857309295795	-3.79167701436418	0.000402559748840806	0.00593032899376277	-0.754226082265282
"Pygo1"	0.252728369915591	3.59450532407864	3.67566350374885	0.000577027183764171	0.00781556157551319	-0.757935582306306
"Slmap"	0.15350716105736	6.59414776000253	3.82525145110526	0.000362382545897555	0.00550084303748865	-0.762787406864612
"Mycn"	-0.293021471597749	4.78747865444164	-3.70757867841013	0.000522881772061116	0.00722309603637022	-0.76607569684708
"Dmrtb1"	0.402119143083828	0.919069288885965	3.52761382056788	0.000906571582282243	0.0113723814591242	-0.76783776843306
"Snx19"	0.132524321237566	6.67885910713608	3.82386327379071	0.000363964345106709	0.00551437061386057	-0.770113414330679
"Rwdd3"	-0.563349981867103	3.29195327157339	-3.65619000209104	0.000612663450278422	0.00818028648620077	-0.771072477045819
"Snx33"	0.289965438575375	3.58422340155302	3.67321338653083	0.000581399069217685	0.00784842808892507	-0.791915477314387
"RT1-Cl"	0.815845254585441	-2.74036701018997	3.50288618715913	0.00097677090932866	0.0120634606736809	-0.794647216630673
"Ccng1"	0.231105353695704	8.14358713392632	3.82251414821474	0.000365508014019786	0.00552204113139258	-0.800158111974513
"Mir204"	0.885542079288872	-2.65322326093796	3.50096347991916	0.000982441255535122	0.0121096505768229	-0.8003708037326
"Prkcb"	0.234867150656529	9.00653879524612	3.82206661386635	0.000366021473448459	0.00552457174810817	-0.808397593904812
"Ppfia2"	-0.149540564143339	7.90013383898782	-3.81776338685532	0.000370994166629798	0.00557328866125235	-0.809977733620721
"Cntn2"	0.432973052100177	6.53993784824837	3.79935508504782	0.000393010095264971	0.00581647656282328	-0.819748110565405
"Akap2"	0.196278990304608	6.53418290158061	3.80434401661361	0.000386922304335831	0.00573701232863406	-0.821939984968631
"Nek6"	-0.203558300373348	5.78106592025038	-3.78648418668236	0.000409144477323045	0.00599415427373551	-0.822017130932513
"Foxj3"	-0.129685680242558	6.88849046030276	-3.80700162450623	0.000383716481554313	0.0057106882515758	-0.824017451604012
"Sstr3"	0.256033900727167	4.0692825779407	3.67965462226888	0.0005699730140292	0.00773971008591182	-0.824732970830691
"Ninj2"	0.645651196778504	0.211988825449039	3.51336796805313	0.000946403347217138	0.0117429021380812	-0.824969461778842
"ste2"	0.508426031041752	-3.52033353682503	3.4927764151051	0.00100693936913109	0.0123500881610249	-0.827510988513553
"Sult1e1"	0.508426031041752	-3.52033353682503	3.4927764151051	0.00100693936913109	0.0123500881610249	-0.827510988513553
"Ptn"	-0.299959297892832	8.9535486371363	-3.81469344513232	0.000374581387466469	0.00560608263959892	-0.828874885402835
"Ppef1"	-0.51447712775796	0.445933967667905	-3.49440246163812	0.00100202787728546	0.0123277220126129	-0.829338007520072
"Gna12"	0.1312005821889	7.97750148726275	3.81173555463244	0.000378069242282934	0.00564241843926745	-0.829603108705844
"Camk2d"	-0.205943995517896	7.44160776213047	-3.80766818715185	0.000382916437893856	0.00570409757157369	-0.835592162608529
"Rorb"	-0.358135736240731	4.50466902802067	-3.71930009378975	0.000504247887824978	0.00700812403888344	-0.845178318699293
"Sphkap"	-0.361287277219079	7.61840208090014	-3.80479674766807	0.000386374368024747	0.00573701232863406	-0.846203875434809
"Lgi3"	0.305408678067587	4.97679945680291	3.73076197112301	0.000486644094642318	0.00683484568807667	-0.847036770752172
"Slc34a2"	-0.942639716314671	-2.42626435301874	-3.48239344616478	0.00103884649659659	0.012653958584402	-0.847242367070152
"Uhrf1bp1l"	0.13968152412805	6.86844781326498	3.79897526898135	0.000393477325696551	0.00581799945745206	-0.849603897169637
"Nin"	0.236604070833444	5.65051433864295	3.76688243128081	0.000434946295794594	0.00633727864739404	-0.851596485464853
"Panx1"	-0.185044709890595	5.74624995346439	-3.75680669017427	0.000448810641506361	0.00648016015751815	-0.852742044303921
"Utp3"	-0.201729015822088	4.91935215777763	-3.73826266846154	0.000475445207763513	0.00672940047387918	-0.852801474764061
"Myh14"	0.264262182435278	4.35727379877383	3.70807189178272	0.000522084550310148	0.00722309603637022	-0.853917937749303
"Oxtr"	0.755989476181274	1.16296805069831	3.49790621995304	0.000991522244724383	0.0122078787401725	-0.86113767491271
"Foxo3"	0.296978364894126	4.5334005804754	3.71198229833944	0.000515804992382673	0.00715007805847127	-0.870991339785822
"Dip2c"	0.14836511287244	7.74304738746495	3.79351121114644	0.000400258364053915	0.00590187055916618	-0.880542387922277
"Rapgef6"	-0.259751507928371	6.25889967326941	-3.7719839321197	0.000428084491350189	0.00625442016685377	-0.884941729858889
"Kdm2b"	-0.197347351978906	6.55040264374456	-3.76068182782322	0.000443428867147632	0.00641405396692078	-0.888468210490626
"Aplp1"	-0.123397884995974	9.94332802458744	-3.7960793391709	0.000397057364538522	0.00586550328798858	-0.890257538648649
"LOC100363521"	-0.324945653291109	5.27266712911211	-3.7398039494197	0.000473174862953555	0.00671655945467139	-0.891165888089162
"Rac1"	-0.0821957588278335	7.23548362543064	-3.78650629649484	0.00040911622276148	0.00599415427373551	-0.894662464425632
"Sptbn2"	0.198624406354773	11.219159477565	3.79504255490748	0.000398346671228335	0.00587911089911764	-0.895048956368369
"Klf9"	0.35980897851186	5.98602965688488	3.74375301827314	0.000467405211202925	0.0066464771306318	-0.899555140954166
"Rab5b"	-0.133837554621201	7.599362614647	-3.78701296756301	0.000408469251926051	0.00599415427373551	-0.89968594611214
"Kbtbd11"	0.205071659508961	5.94248040086602	3.76358055675843	0.000439443732265695	0.0063853293544594	-0.910102565157313
"Ghsr"	0.811225692971992	-0.213876948061008	3.45698136504257	0.00112105237740831	0.0133597652349502	-0.917348527326212
"Irf6"	0.668682787124086	4.13412460831954	3.64919426308244	0.000625973144619313	0.00833708519301569	-0.934148816284173
"Pcsk4"	0.31569923399138	2.89125724838513	3.5717284706227	0.000793126315644674	0.0102140597859111	-0.943103734091177
"Slc6a15"	0.173398743824853	7.23326808507144	3.76960415865948	0.000431272368812907	0.00628948717586604	-0.9441450626133
"Vom2r53"	0.806768250013234	-2.31052895319101	3.44549609190387	0.00116020544983911	0.0137545069253754	-0.946017170932412
"Pgm1"	0.15110033718691	6.5229141291188	3.76238035049997	0.000441089566611702	0.00639760153426183	-0.947748680084449
"Tnfaip6"	0.419098235509083	1.01629594164351	3.4648259241219	0.00109503695108154	0.0131478534374595	-0.950561729676242
"Zmym3"	-0.174149904921893	8.06931997088939	-3.76997610403251	0.000430772620905065	0.00628794148375958	-0.953247161758739
"Cers3"	-0.735536347157173	-0.6125511569787	-3.4431438046918	0.00116838333913851	0.0138206766982984	-0.953311540037525
"Ermn"	0.711118991207032	1.10629009296711	3.49065997005548	0.00101336649534473	0.0124193780231465	-0.962329526129214
"RGD1564114"	-0.775628548436769	-0.237260242704185	-3.4374674107565	0.00118834420325791	0.0140049214626019	-0.964590275406183
"C1ql3"	-0.707251616254011	4.91678858598842	-3.6894433497125	0.000553020168579526	0.00754801630089441	-0.96773157078388
"Cttnbp2"	0.241322930559154	7.10486935756007	3.7607591756713	0.000443322080716614	0.00641405396692078	-0.969401702109472
"Cth"	-0.257916378835417	3.33018405932435	-3.59854282496126	0.000730940924653193	0.00949930025995751	-0.969714535511038
"Ccpg1"	0.124506306467114	6.13045947402156	3.74751753006569	0.000461968161390374	0.00658675854396686	-0.97256967095958
"Nsf"	-0.189294043957948	8.52026811524377	-3.76480777438348	0.000437766961645083	0.00637252199059584	-0.976008271306193
"Mesp2"	0.49625066175354	0.521900074802426	3.44069585512354	0.00117695203522696	0.0138817018128501	-0.977815095446959
"Crlf1"	-0.55001352245944	2.41372870044702	-3.50084697770366	0.000982785844295979	0.0121096505768229	-0.981652392723535
"Pgap1"	-0.23235234237162	6.67230614638992	-3.74441784814426	0.000466440554762603	0.00663867131818539	-0.992154484294495
"Tnfrsf9"	0.815126544947857	-0.699928804637314	3.43624717382719	0.00119267729546853	0.0140249364737386	-0.99558965025443
"Abcg5"	0.932754695732365	-1.62998248017914	3.42538743117219	0.00123190826266997	0.0143803677241058	-0.995879852152286
"Zfp483"	-0.194927791695039	5.72021647642534	-3.71895586554884	0.000504785915782638	0.00700950112098517	-0.996815234583057
"Rit2"	0.276352824856462	6.58429862128573	3.74455815464956	0.000466237217045822	0.00663867131818539	-0.999489979676515
"Prkce"	-0.25033082018374	7.89338027892419	-3.75416704223044	0.000452512455357965	0.00648985654171464	-1.00088942976588
"Pdxp"	-0.150908368864335	7.4576730464506	-3.75203383391191	0.000455525462792781	0.00651795898275391	-1.00176534390051
"Armcx2"	-0.143007764034007	7.65676108898047	-3.75175666738199	0.000455918353293013	0.00651795898275391	-1.00424781562106
"Rpn1"	-0.132685571373326	8.59917455933264	-3.75535965467105	0.000450836329430355	0.00648985654171464	-1.00438378814893
"Syt4"	0.337704311455111	8.70456405376073	3.75428133171541	0.0004523515711261	0.00648985654171464	-1.00721107620832
"Ldb2"	-0.287011891003972	5.74153161334972	-3.72010018496431	0.000502999473130767	0.00699686288016134	-1.00779267179065
"Akr7a3"	0.98072426670892	-1.60660943525923	3.42651241530918	0.00122778795572676	0.0143637698644693	-1.00819155765926
"Mtmr10"	0.194645772395215	4.87956013285622	3.68616248759672	0.000558647598783441	0.00761181186431124	-1.01599995438173
"Ubxn2a"	0.206061873222187	4.44717877109709	3.66007881128375	0.000605382530710445	0.00810339784821048	-1.01624426167971
"Hltf"	0.261357633510472	5.77407457229724	3.72298935096765	0.000498516047253778	0.00694659926579022	-1.01660088663733
"Slc38a1"	0.202474724219557	6.59708432222094	3.73804605923076	0.000475765115850059	0.00672940047387918	-1.0216335221577
"Fam198b"	-0.315640030063027	3.164092719263	-3.56993722068562	0.000797455803431626	0.0102615404713937	-1.02319529410512
"Snai2"	-0.719100343083151	-0.187768116691643	-3.41354821396187	0.00127607479979884	0.0147343734475689	-1.02410932039555
"Coasy"	0.117115151361836	5.45433558481833	3.70671107368047	0.000524286989507174	0.00723624799951604	-1.02965226902846
"Anxa3"	-0.293886184135725	4.90949884134452	-3.68027174632443	0.000568889676180471	0.0077315738203625	-1.02968256543712
"Samd8"	-0.116239895824365	6.50982076831517	-3.73327442398727	0.000482864964430526	0.00679371860527848	-1.03066820589512
"Rab3c"	-0.248160367304239	6.46354485153461	-3.7323280262368	0.000484285177165893	0.00680770245964977	-1.03122659617334
"Has1"	0.807714445882739	-2.32121318596911	3.41248515874141	0.00128011337641238	0.0147593380532793	-1.03313478306423
"Dgka"	0.223501308322954	4.59861668103132	3.66008305373252	0.000605374633145988	0.00810339784821048	-1.03808652010153
"Anp32a"	-0.255508981799023	6.67451321929996	-3.73391228431477	0.00048191001600939	0.00678853684562042	-1.03816143042159
"Pvrl3"	-0.226586552940835	4.58024702868021	-3.65118621460383	0.000622155424234117	0.00829315523338449	-1.04795333083108
"Atxn10"	-0.146772381270869	8.42840140142851	-3.73709069446502	0.000477178553410574	0.0067374574000119	-1.05623368600339
"Lyrm7"	-0.234515604949755	3.13834085252397	-3.55426448651071	0.000836312536420153	0.0106840599152747	-1.05761214709553
"Stard7"	-0.0917569970853608	6.72407043038435	-3.72638766064473	0.000493291628049075	0.00689787566402424	-1.05805280778144
"Micu1"	-0.131392886259296	7.58310028959244	-3.73380429359251	0.000482071562585857	0.00678853684562042	-1.05825915955215
"Spem1"	0.533973383206363	0.467879756035485	3.40747862618913	0.00129929722773304	0.0149055153948771	-1.05849972876394
"Scg3"	0.138816702686317	8.58485964505637	3.73716088936708	0.000477074564729868	0.0067374574000119	-1.05898987899143
"Galnt14"	0.53275898662011	4.77985179159654	3.64625445374426	0.000631648531563986	0.00838470108108504	-1.0619985457347
"Abhd16a"	0.133994344174813	5.9172575683404	3.7116782118153	0.000516290701207631	0.00715060382271002	-1.0622450834719
"Stk31"	-0.911145835122224	-2.72924915395531	-3.40197277415246	0.00132070972352235	0.0150969316928621	-1.06324526606816
"Adipor2"	0.123397780199916	5.39541112791707	3.68993598510248	0.000552179895158465	0.00754299464994485	-1.06661256497473
"Arg1"	-0.423449128047789	2.25312581300166	-3.46230258488171	0.00110334189101018	0.0131880738454652	-1.0703805889341
"RGD1564036"	-0.234067083822162	3.75213067495977	-3.56308373364833	0.000814230259141146	0.0104689557232085	-1.07379933743734
"Dcx"	-0.343267629585469	7.91948795304802	-3.69757663859849	0.000539303214763828	0.00740013012362208	-1.07402804004318
"B4galt2"	-0.165453579705712	7.26238096476576	-3.72368560466115	0.000497441347420237	0.00693767762179369	-1.0781158696352
"Mmd2"	-0.203251718020859	7.48323321334267	-3.72476685492867	0.000495776795772918	0.00692050668854696	-1.08224826837135
"Psip1"	-0.240220993390121	7.83116309092967	-3.72536733685044	0.000494854683325708	0.00691367842347176	-1.08392985377008
"Med16"	-0.151949008653525	6.07930352687701	-3.70562465568382	0.00052605171896285	0.00725433497419495	-1.08575160951097
"Oaf"	-0.230201326842564	5.24509393057373	-3.67860858255193	0.000571813816730601	0.00775810946420644	-1.08738224016699
"Il1rl2"	-0.4184702531201	0.423143326390966	-3.3939738022824	0.00135241632933499	0.0153499419651824	-1.09137180800381
"Cdk5r1"	-0.152710112889989	7.38290241442362	-3.72028165034839	0.000502716738423507	0.00699686288016134	-1.09228835687194
"Mlf1"	-0.961151797343182	0.131489994734041	-3.39754664023564	0.00133816584300428	0.0152310551296759	-1.09615276973154
"Gadd45g"	-0.402187348191341	2.83300171442889	-3.51858083133825	0.000931638151647823	0.0116047813133105	-1.09781484249796
"Irx4"	-0.634472621112514	-3.37590601893452	-3.38973841254946	0.00136949619219763	0.015488303607085	-1.10129161826701
"Fibin"	-0.759210186758947	1.45250126898513	-3.43046818791493	0.00121340357954819	0.0142267560659362	-1.10444603926527
"Hpdl"	0.314849574289365	2.20594969281231	3.46370590660353	0.00109871583443624	0.0131623354539477	-1.10677541807527
"Ccbl1"	0.170978407053975	4.40497023187688	3.62534719306421	0.000673455814831596	0.00888060768542176	-1.10784315053034
"Gtpbp10"	-0.213645877434696	3.48267283974302	-3.55507273646905	0.00083426520795195	0.0106664380350558	-1.10961420395592
"Gp1bb"	-0.220263759459615	4.63573947536984	-3.63458559356248	0.000654665488696259	0.00866861790131887	-1.11258460475775
"Fam132a"	0.490710449461736	0.366829974347436	3.38821570323582	0.00137568667043321	0.0155473039208407	-1.11367633451507
"Lhfpl1"	0.712309056584006	-1.18266224346073	3.37505218408217	0.00143032117672088	0.0159837640805149	-1.13225901966482
"Irf5"	0.222259280781955	2.69217732725859	3.49333803815113	0.00100524039186296	0.0123482183212766	-1.13773230080646
"Atg9a"	0.119463698977734	7.44936770436031	3.69836385012124	0.000537993028962346	0.00739346874311506	-1.16086075918929
"Lypd5"	-0.649269674873615	-0.618459376574916	-3.36272518907292	0.00148334616285028	0.0164722834962284	-1.16126754574078
"Cyp2a3"	-0.824175753354874	-2.58391397631294	-3.36493974494251	0.00147368472640885	0.016376667638151	-1.16276555097161
"Mapre1"	-0.142537219476848	7.6772299906931	-3.69523724607872	0.000543214843564726	0.00744600672694001	-1.16477530848015
"Cyp27a1"	0.579623909496078	1.92735121323724	3.43626646846726	0.00119260866290055	0.0140249364737386	-1.16627926097637
"Pafah1b3"	-0.467817651751655	4.90804632679531	-3.53521588071728	0.000885975879613617	0.0111931557132515	-1.17401127585911
"Smarca1"	-0.181462277056394	6.28978214455006	-3.67294871601471	0.000581873232072317	0.00784842808892507	-1.17674182596862
"Msantd1"	-0.417045322978961	2.14662761221767	-3.42724701782054	0.00122510451671884	0.0143428841843718	-1.17686910429676
"Ngfrap1"	-0.204850610515171	7.57619089924874	-3.69256238904613	0.000547720744564454	0.00748848678934056	-1.17886604046448
"Pex19"	0.135954440038814	4.36205894974114	3.59696058695559	0.000734476995962968	0.00953566109636799	-1.18167197881831
"Lmo4"	-0.280152173843494	7.18501918614424	-3.68644123553112	0.000558167355399631	0.00761176302167097	-1.18428478826229
"Osbpl11"	-0.108988465983045	5.69640868694484	-3.65637639687884	0.000612312561711282	0.00818028648620077	-1.18514365417841
"Dnajc6"	0.157832836601966	9.00226846690148	3.6928143560288	0.000547294771506677	0.00748848678934056	-1.19295343250123
"Cidec"	0.650243416468888	-3.35724989304292	3.35327735080987	0.00152524340333172	0.0167860867731249	-1.19582183629453
"Capn1"	0.325635558342488	3.55825482634363	3.53129496360057	0.000896542115434889	0.0112909156477758	-1.20364832767778
"Trpv3"	0.497699664991541	0.438195928290143	3.35181462579183	0.00153182948367498	0.0168353647796323	-1.20967321910167
"Ttc39b"	-0.220904461947406	4.76292620822577	-3.60914424807638	0.000707664992447294	0.00925528440982051	-1.21056245090471
"Mogat2"	0.521356303896397	0.663473472439501	3.35942561327117	0.00149785276328799	0.0165760296444532	-1.21245642964834
"Tuba8"	0.360625228890269	2.90196324044877	3.4740505939578	0.00106518004548642	0.0128960274043765	-1.21328822420509
"Lcmt1"	-0.150621988842826	6.24818608732703	-3.66680892965344	0.000592977410196319	0.00797075443049245	-1.21466359679317
"Gatad2a"	0.142963642519942	6.17193849196765	3.65917960270368	0.000607058689782158	0.00811902865756389	-1.22457477632169
"St8sia6"	-0.935594117243764	-1.89553189221563	-3.33827372405341	0.00159409275891003	0.0173524657580329	-1.22564965791124
"Scn4a"	-0.668139221957792	0.600331318724741	-3.34676777349463	0.001554761178321	0.0170276750932261	-1.22635152586506
"Cbr3"	0.358687829055769	2.31718382938243	3.42361174939894	0.00123843854948497	0.0144249636737604	-1.22763452970365
"Glcci1"	0.144441048102904	5.31782334091734	3.63044673679083	0.000663020743061192	0.00875746753179833	-1.23041940280655
"Cldn4"	0.707382880300357	-1.02664228932044	3.34655712863343	0.0015557253404106	0.0170276750932261	-1.23277657406708
"Btg2"	-0.422274760292964	4.07055458790629	-3.55575567788145	0.000832539023293081	0.0106528971658391	-1.23455237141438
"Ubqln1"	0.072243800413243	7.60026254409615	3.67261683802659	0.000582468322444792	0.00784931362119906	-1.23840001810589
"Mobp"	0.890897430630778	1.47032717128175	3.41021577031597	0.00128877553684034	0.0148241015556016	-1.23929468080757
"Taf6l"	0.160832955423228	4.51614119787731	3.57616209318431	0.000782506562838746	0.0100935761728368	-1.24094677831651
"Hs6st1"	-0.204857351284365	6.92568486773224	-3.66416027219242	0.00059783012589417	0.00802922563532717	-1.2440546600777
"Psmc3"	-0.129818890873391	6.60192983118977	-3.66170466284759	0.000602363134369748	0.00807652132052939	-1.24807739896182
"Mpp5"	-0.208493903171752	4.8020169788677	-3.60095637840131	0.000725578331792372	0.00945086491059738	-1.24947704047887
"Gpm6a"	-0.265278539657366	10.0740863048063	-3.67428020145753	0.000579491600610433	0.00783564891629806	-1.25174939930761
"Epha10"	0.297745476401858	4.0302025690911	3.54632511939001	0.000856679991397872	0.0109006556036913	-1.25338864439995
"Bc1"	-0.506305375584497	10.20843772694	-3.67292757011069	0.000581911131397538	0.00784842808892507	-1.25443633915315
"RGD1562284"	-0.463628765102823	3.52501388243278	-3.45743534465016	0.00111953091001079	0.0133515975369397	-1.26009133355173
"Slc29a4"	-0.42586822325317	4.92055900162491	-3.52097619881085	0.000924927320087152	0.0115482129589302	-1.26773854190412
"Ube2e2"	-0.167249610400779	5.71814234452783	-3.63185583842724	0.000660164742508779	0.00873419285262858	-1.27572585801162
"Nrxn1"	0.160954461038573	9.29460010248663	3.66352233879035	0.000599004585328217	0.00803823884294647	-1.28041722493352
"Ngly1"	-0.119750835933124	5.43532532936807	-3.62228981804949	0.000679787240829155	0.00894194600395451	-1.28050372130129
"Sidt2"	0.14245444001513	7.18243369718648	3.65564358146152	0.000613693198886366	0.00818719021972964	-1.28147454820382
"Enpp2"	0.27771413933508	5.7549838685106	3.6235032402723	0.000677267611529827	0.00891614714634774	-1.29319534023257
"Nr1h2"	0.132899763062526	5.56586687921843	3.62116903049015	0.000682122486856639	0.0089652790062664	-1.29489400630527
"Dusp9"	0.530023994519991	0.724192354290108	3.33222426729493	0.00162267781268016	0.0176036290697619	-1.29621490002341
"RGD1559896"	-0.148896810096223	6.90960736514908	-3.6484020290739	0.000627497748247763	0.00834347339031518	-1.29632271488665
"Sst"	-0.441021847785089	7.21548423944408	-3.64876060195541	0.000626807257548223	0.00834123757982298	-1.29727084331659
