"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"Adprhl1"	-2.70049740323786	-1.14406281831915	-11.6131148155611	7.7762154062611e-16	3.74031276574047e-15	25.8001339660326
"Epha4"	-1.23611215312348	8.20402474621492	-11.9152476526062	2.99893313444432e-16	1.49422662165184e-15	25.7927877929823
"Tfe3"	-0.425845416013702	4.92812528080259	-11.8560828355721	3.61074201678933e-16	1.78513743857922e-15	25.7884399184246
"Zfp397"	0.650274867965277	4.11500981071707	11.7940087727578	4.38936471953148e-16	2.15673123711379e-15	25.7856511138292
"Sema7a"	-0.905042157395753	6.22040304263845	-11.8924222912019	3.22143886623088e-16	1.59810988676113e-15	25.776963501477
"Npc2"	-0.66047244449639	5.86205326908299	-11.8868500791878	3.27825288560908e-16	1.62528470444866e-15	25.7750483429398
"LOC100365921"	-0.534470575273285	4.02534993189215	-11.7999485049701	4.30801794912064e-16	2.11936964354613e-15	25.7714108931729
"Spata5"	0.576414247798874	4.65752010553646	11.8244301552888	3.98853300187959e-16	1.96522318750433e-15	25.766984819968
"Pmm1"	-0.569112059127535	7.00557644000775	-11.9002559998506	3.14324923861783e-16	1.56223302494517e-15	25.7616172836381
"Rbp4"	-2.0801542834229	4.1380442353327	-11.7810807069777	4.57184049010725e-16	2.24156342605228e-15	25.7612086070728
"Drd1"	-1.53658965777048	4.01312160260542	-11.761483331148	4.8632198014543e-16	2.38150128823746e-15	25.7406008345575
"Tubgcp5"	-0.508019693444212	5.56539329116376	-11.8588734452605	3.57922512907845e-16	1.77174972369045e-15	25.7135131659611
"Qtrtd1"	0.643845190538038	3.59746474153629	11.7361580755657	5.26782357554249e-16	2.57017643378668e-15	25.7077264173849
"Mzf1"	0.668191982441609	5.74826359411845	11.8542619307555	3.6314585858073e-16	1.79426863108777e-15	25.7011523172631
"Xkr4"	0.745015765829761	6.96050997944497	11.876180781989	3.38988548288382e-16	1.67906579640731e-15	25.6933869296474
"Txndc11"	0.448460411433211	5.35797147892205	11.8385247826692	3.81559501526364e-16	1.88233663264581e-15	25.6909369459915
"Tnfsf15"	-1.51153220626147	1.29371066352814	-11.6093501350591	7.86967175900637e-16	3.7841249117607e-15	25.6795391909564
"Nr1h3"	-1.39122693642752	1.01069473627456	-11.5949126635398	8.23874621866572e-16	3.94851555719907e-15	25.6757078033761
"Fzd6"	1.16468914789115	3.1418255436117	11.6908910160299	6.07795509926888e-16	2.95011747660258e-15	25.6752632088305
"Flcn"	-0.444474819775698	6.11797674568497	-11.8518475317474	3.65911319542922e-16	1.80737329470489e-15	25.6439906274376
"Arglu1"	0.701124443775232	6.69567277356977	11.8579638517346	3.58946726038742e-16	1.77626906356141e-15	25.6439339098987
"Rad23a"	-0.48260231064664	5.5214902570657	-11.8341371397709	3.86860038166834e-16	1.90789621664181e-15	25.6402076099606
"Scrn3"	-0.682657843193115	3.74872017013343	-11.7381535752346	5.23474053280052e-16	2.55559680734612e-15	25.6329517074685
"Map4k1"	0.966869655381592	3.05505998356404	11.6748675695438	6.39405204193486e-16	3.10071718972541e-15	25.6293218818252
"Psma3"	0.56974637956027	6.98145182591909	11.8567383295668	3.60331375501619e-16	1.78201664149438e-15	25.6277090171818
"Ccdc50"	0.477940396580778	5.7420249210146	11.8304387462219	3.91385825365147e-16	1.92902476705433e-15	25.6199551572859
"Slc31a1"	0.456116463599763	4.76460929049698	11.7879818987569	4.47349588628335e-16	2.19604229351549e-15	25.6145532571272
"Gak"	-0.243811200407087	7.27006489938865	-11.854347262555	3.63048507568439e-16	1.79426863108777e-15	25.6106500697603
"Pold1"	0.979992597283364	2.65750394536027	11.6348634195725	7.25789556995033e-16	3.49732451287075e-15	25.6074159924458
"Mtf2"	0.522275661220812	5.42698200716161	11.8111151491235	4.15919704666568e-16	2.0480486474932e-15	25.6000351231032
"Aco2"	-0.365087288590787	9.34646355309315	-11.8575476109475	3.59416407869926e-16	1.77804232257585e-15	25.5997364812576
"Syf2"	-0.592764916135912	5.95304830565673	-11.8313524864218	3.90262701050999e-16	1.92408307288775e-15	25.5897225555184
"Naa60"	-0.365240680136993	6.75260971053444	-11.8439014507382	3.75164356822742e-16	1.85250451889375e-15	25.5887805131809
"Myh6"	2.32778526137598	0.0732538795583581	11.5461044742572	9.62138873727423e-16	4.59186959789397e-15	25.5799333801537
"Adam1a"	0.802682634075053	4.08880456996261	11.723977143673	5.47441258329649e-16	2.6668973319909e-15	25.5747264330702
"Aifm2"	0.798206280435913	4.01066576845737	11.7129794376111	5.66797797685456e-16	2.75782877246772e-15	25.5533165440623
"Sp4"	0.555578253035326	5.46358752490855	11.7900375150824	4.44461883650457e-16	2.18253746002895e-15	25.5308195706466
"Ptger3"	1.2197859332729	3.24814929767654	11.6408723713678	7.12095696367191e-16	3.43341068094435e-15	25.5236086219682
"Gpaa1"	0.496565690558017	5.92262172168554	11.7983204746229	4.33016128002944e-16	2.12895152342334e-15	25.5004255931986
"St3gal6"	-0.989879165846545	2.81628986831507	-11.6259481448719	7.46599753180783e-16	3.5954316823112e-15	25.4771347018929
"Zfp329"	0.690721617729248	5.68126640778539	11.7788647263325	4.60388135863984e-16	2.25588773906473e-15	25.472517455066
"Fcho1"	0.90178646911544	7.655366133783	11.8100357223376	4.17335258329819e-16	2.05438555495341e-15	25.4670229880977
"Sh3bp1"	-0.940951022999035	2.66007886272309	-11.6052265435745	7.97334398970952e-16	3.83051534812489e-15	25.4512909215321
"Upp1"	-1.84725130929123	1.1630424621613	-11.5288138380331	1.0165724164275e-15	4.83720051189832e-15	25.4316850175482
"Nmral1"	0.863251875128579	3.9532677716543	11.6648207188295	6.60069114255419e-16	3.19607146317307e-15	25.430108625782
"Qser1"	1.0639464884114	5.1964966285848	11.7385550434185	5.22811013278026e-16	2.55314038869627e-15	25.4270982773313
"Nme6"	1.05554306289254	2.32769422960786	11.558695194193	9.24366772229563e-16	4.41423833305439e-15	25.4220055787052
"Impdh1"	0.488562203559388	6.5182018078018	11.7823876883197	4.55304883987084e-16	2.23303553206073e-15	25.4075113433292
"Nefm"	-1.26180271775508	5.28508107558797	-11.7463648653607	5.1008068099166e-16	2.49402277855353e-15	25.4011493360862
"Ttc5"	0.509232305792738	6.66730481645991	11.7796065883214	4.59312952437551e-16	2.25131017110965e-15	25.3922213834003
"Ppapdc3"	-0.523071523946303	4.91380179543436	-11.7304600696045	5.36346036487022e-16	2.61444134818719e-15	25.3903790656013
"Pcyox1l"	0.414175720793133	4.86477465922799	11.7195104037961	5.55220889188152e-16	2.70314706690415e-15	25.3879898317655
"Wdr41"	0.362779060715285	5.9797308002524	11.7596876437057	4.89084206534285e-16	2.39429359109319e-15	25.3676546455704
"Slc25a20"	0.477957011546669	5.60486265106279	11.744243862039	5.13506622760582e-16	2.51000528278658e-15	25.3581762169584
"Rnh1"	-0.524914110273898	5.47231505031386	-11.7386453762275	5.22661942477569e-16	2.55314038869627e-15	25.3404199221136
"Tmem243"	-1.05544315187698	2.16157646383496	-11.5373963098886	9.89174304042459e-16	4.71666899410392e-15	25.3291407877688
"Phkg1"	-2.38425106809017	1.209432384054	-11.5057267799568	1.09415085675344e-15	5.19550848394163e-15	25.3290870174043
"Mir135b"	1.866378866425	-2.70440081427512	11.4631292105235	1.25338709737371e-15	5.90945927309147e-15	25.3266490311407
"Hnrnph2"	-0.553697041265196	6.94847352161403	-11.7574524922253	4.92544655417662e-16	2.41049512790826e-15	25.3085890458584
"Igfbp6"	-2.45677520668329	2.59493408300865	-11.5520572962611	9.44089437819802e-16	4.50707450898189e-15	25.2895719079054
"Itgal"	1.64105962532822	1.22692932879627	11.4633221793497	1.25261521489633e-15	5.90756419571159e-15	25.2803398968382
"Pik3c3"	-0.353408547786149	6.02971892593022	-11.7340480800261	5.30303523414913e-16	2.58656596377909e-15	25.2757550814178
"G3bp1"	0.282710824207557	7.41259926268541	11.7486248423996	5.06455734282863e-16	2.47705715796724e-15	25.2730111262634
"Usp8"	-0.45999501797537	6.47478090511138	-11.7410244466368	5.18751366310883e-16	2.53486553507298e-15	25.2717853440758
"Dock11"	0.945476293149423	4.75669412921478	11.6640292266277	6.61725485205008e-16	3.20312042232154e-15	25.2657972416724
"Ipmk"	0.443318347759007	6.09200072049092	11.7292561568044	5.38389115798357e-16	2.62359956978455e-15	25.2655176887701
"Ccr5"	-1.36520769963286	3.69844292708158	-11.6173487580619	7.6724518964549e-16	3.69151504472698e-15	25.2641677629927
"Pgm2"	0.619549376670752	5.28949683322945	11.7000260033102	5.90487951253415e-16	2.87134655711504e-15	25.2608644863062
"Rffl"	-0.82555115693204	2.97846115455278	-11.559183631166	9.22932104704606e-16	4.40870558780373e-15	25.2528924854852
"Rnd2"	-1.05093060939167	5.32122185568911	-11.6991342367951	5.92155314406099e-16	2.8785778434554e-15	25.2365398735904
"Akap10"	-0.584205728994378	5.23982413322854	-11.693323382678	6.03137452901762e-16	2.92928892499642e-15	25.2271421990026
"LOC498675"	1.43640142196134	1.45843420204596	11.4539057429265	1.29084858322845e-15	6.07890328091276e-15	25.2262378250209
"Ascc1"	0.563493700116784	5.22468960762857	11.6847619685335	6.19695074784284e-16	3.00604819235426e-15	25.220760860573
"Ccnh"	0.637169935712171	5.61646524258109	11.6964990884538	5.97110251819349e-16	2.90089857356349e-15	25.2090749060234
"LOC654482"	1.5593471684629	2.40594582269463	11.4886854545191	1.15523793870483e-15	5.4709355406813e-15	25.2036280200174
"Ccndbp1"	-0.452914029962105	4.88859034005564	-11.6695475232341	6.50264290145036e-16	3.15050681108194e-15	25.201888996421
"Mars"	0.318254587047533	7.51880737995804	11.7226454749822	5.4974897652853e-16	2.67732278322174e-15	25.188169831736
"Hic2"	0.996235468563914	3.61283027095129	11.5647049386463	9.06870538418529e-16	4.33457516552095e-15	25.1880833668753
"Tg"	1.57104431033229	0.457185889706851	11.42297187266	1.42496959562144e-15	6.68291908149154e-15	25.1833178502241
"Ccdc127"	-0.462119788000456	4.85914031084473	-11.6613155722577	6.67436429561647e-16	3.22880713228414e-15	25.1791475563059
"Fcho2"	-0.644042809869262	4.91366271389963	-11.6593613838294	6.71579958264042e-16	3.24688475734741e-15	25.1622848295303
"Atp6v0c"	-0.424854913524325	8.77123076955126	-11.7179489947452	5.5796670017091e-16	2.71568736209365e-15	25.1581998921745
"Pla2g3"	3.22890735482115	1.11809265091207	11.4170124070967	1.45238690360533e-15	6.80750409852464e-15	25.1355459792705
"Gas2l1"	-0.682956875563503	4.89301559325515	-11.6478389007775	6.96546741372733e-16	3.36351826821324e-15	25.1331881756939
"Grin2d"	1.9132095295098	3.88572178783313	11.5397286199105	9.81858844016573e-16	4.68318514937296e-15	25.1062743189527
"Hiatl1"	-0.521827305000106	5.6828656261436	-11.6699836413721	6.49367115214575e-16	3.14711485974554e-15	25.098593846083
"Lmtk2"	-0.577337365394361	8.73742766151362	-11.698901853548	5.92590591210213e-16	2.87981714882407e-15	25.0976369038292
"Rrp9"	0.595704038825267	5.37577632311718	11.6445315865815	7.03885165161168e-16	3.39690003096364e-15	25.0748914115839
"Rcc1"	0.826336152010268	3.58736999551383	11.5348695542364	9.97161967097425e-16	4.75333715002352e-15	25.0724946003778
"Eepd1"	0.846574491758198	4.94316060761419	11.6090978273875	7.87597569818131e-16	3.78487679579468e-15	25.0706796468085
"Crispld2"	-1.99877261894141	1.75867876196177	-11.4298328992284	1.39405273134135e-15	6.5417655206553e-15	25.0640141900269
"Usp25"	-0.54092117824002	5.80117322005889	-11.6623476868023	6.65258462648917e-16	3.21924617880017e-15	25.0635947836636
"Fam76b"	0.920184610364821	4.6094142835358	11.591886512736	8.31830164889229e-16	3.98305724231367e-15	25.0513645165837
"Limch1"	0.651176795079345	7.5108665658428	11.6743921913111	6.40368010896404e-16	3.1044434626608e-15	25.0355242400662
"Erf"	-0.710353677639127	4.66688806708741	-11.6044492511109	7.99304049303093e-16	3.83882296641236e-15	25.0283894267841
"Srr"	0.431025523318751	6.39460814678969	11.6611423926351	6.67802579924132e-16	3.2296000602085e-15	25.0263241971333
"Gas5"	0.959979129742455	5.94017252939571	11.6453557636501	7.02049148847254e-16	3.38906374182038e-15	25.0238311355356
"Ireb2"	0.654554623522048	6.1667640333014	11.6479189864264	6.96370007712167e-16	3.36351826821324e-15	25.0023591195776
"Gbas"	-0.543320434055739	5.55179211714934	-11.6341042142202	7.27538592076509e-16	3.50469495531517e-15	24.9969395769848
"Tril"	-0.943169211029995	6.6123413839131	-11.6533605199928	6.8446735496319e-16	3.30718886275558e-15	24.9888511758926
"Ctla2a"	1.34720658933258	0.894010615299322	11.3658343119067	1.71096767973865e-15	7.96804983311357e-15	24.9880526456499
"Fam185a"	-0.463293910830454	4.30177013200145	-11.5700914208971	8.91473948887228e-16	4.26225972747909e-15	24.9864006430711
"Blcap"	0.449736019383829	7.26405253344999	11.6576796551014	6.75166635697844e-16	3.2632372897878e-15	24.9856207041549
"Pde4a"	-1.26743147309767	4.72465058883567	-11.5901457800758	8.36441635320076e-16	4.00273793060422e-15	24.9795297492682
"Ttpal"	-0.361373339541585	6.54189329912538	-11.6414911707911	7.10700452713646e-16	3.42771837190704e-15	24.9496637802979
"Gpx7"	0.725440041996286	3.29715703203079	11.4810312734449	1.18378863406477e-15	5.59784444695894e-15	24.9439161734342
"Trhde"	-1.16939353207278	5.17600428537566	-11.5943322232814	8.25394564247881e-16	3.95461320026235e-15	24.9420764483453
"Erbb2"	1.12797060737219	2.3232998487962	11.4039133343475	1.51454351746616e-15	7.07806421727159e-15	24.93916040205
"Ubqln1"	-0.229050210107576	7.60026254409615	-11.6440947677555	7.04860235941275e-16	3.40057797817106e-15	24.9345205210778
"Vtn"	-1.05864700529124	4.72951112615245	-11.5706596478609	8.89865256393702e-16	4.25584255146781e-15	24.9203873970089
"Clcn7"	-0.39585872646526	6.04002378766329	-11.6212806796699	7.57734619212289e-16	3.64685477221249e-15	24.9126642007348
"Syngr2"	-0.929238176789563	2.79980511923143	-11.4496083102038	1.3086880179137e-15	6.15746580968293e-15	24.9073119155398
"Nckap1l"	-0.870975436905042	3.88025866608895	-11.5164614588295	1.05736038137334e-15	5.02230455983074e-15	24.8914518393013
"Ptk2b"	-1.37609478102711	6.99258404157997	-11.6223623744937	7.55139208447436e-16	3.63545915577242e-15	24.880885651775
"Prpf38b"	0.616162626781152	5.68608988408961	11.5916614093544	8.3242504608002e-16	3.98471089953592e-15	24.866407004889
"Rapgef6"	0.798882825772053	6.25889967326941	11.600984365756	8.08144148629792e-16	3.87545162446521e-15	24.8569164266665
"Tmem159"	0.928825014163313	2.75609925493747	11.4110676164187	1.48026898961431e-15	6.93208665546948e-15	24.8485054477557
"Ints10"	0.430264033978529	6.75672220002601	11.6091661884543	7.87426718330956e-16	3.78487679579468e-15	24.8429158139791
"Kbtbd11"	-0.631868256467609	5.94248040086602	-11.5963711912636	8.20067815827125e-16	3.93145090091365e-15	24.8419535398881
"Cmklr1"	-1.27644199001452	1.47291332092095	-11.3507426538674	1.79578160984191e-15	8.34356605399055e-15	24.8409742238271
"Rnf43"	-1.36465951661062	1.31804076503855	-11.3391132103899	1.86403271622732e-15	8.6430715579077e-15	24.8248666729997
"Zfp639"	0.551891744614917	4.53834131017496	11.5196127837859	1.04679970552265e-15	4.97362228428778e-15	24.8114618937305
"Coa5"	-0.469424108670898	6.98033051180641	-11.6022073745188	8.05012586766613e-16	3.86275420615266e-15	24.8109089929737
"Arhgef7"	0.511342955641605	7.26582774865058	11.6011555460931	8.07705093179823e-16	3.87450965244475e-15	24.8041576700561
"Kitlg"	1.67310611179634	6.21992770087318	11.5744779227525	8.79131419044131e-16	4.20576681567278e-15	24.8039643442885
"B2m"	-0.997791928641894	7.67860630857121	-11.6026425965355	8.03901151036172e-16	3.85858054730888e-15	24.801104405743
"Ash1l"	-0.699197964116797	8.07942936892368	-11.6035232633406	8.01656925065753e-16	3.8489655551338e-15	24.7983559173758
"Usp32"	-0.66301198567576	7.66730506182118	-11.5937983481351	8.26795078322584e-16	3.96013515468907e-15	24.7715835330511
"Fam214b"	0.52856256048754	4.98558726580827	11.529578083827	1.01410182546223e-15	4.82688287654434e-15	24.766580951206
"Ascc2"	0.771914754929981	4.52482329022604	11.5001202164692	1.11387863768685e-15	5.28447057790296e-15	24.762784073397
"Rgcc"	-0.731602698168312	5.20890490213589	-11.5445321031065	9.66964509302994e-16	4.61352143682686e-15	24.7619547663455
"Ldlrad4"	-0.57513008219466	4.68889683006198	-11.5222557216678	1.03802512082183e-15	4.93339974833448e-15	24.7578708056053
"Il10ra"	-1.21865703759378	1.33025388985625	-11.3171580169885	2.00012893477846e-15	9.23656997093039e-15	24.7507884799456
"Dctpp1"	1.12836848785636	3.01777967856743	11.3838248429053	1.61514171154786e-15	7.53496873844809e-15	24.736264713093
"Stat6"	-1.22494771740803	3.5553766539363	-11.4426015126875	1.33831155117313e-15	6.2912855933717e-15	24.7339368164592
"Macrod1"	-0.942833212762969	3.40515896378071	-11.428114164625	1.4017332768142e-15	6.5758750580041e-15	24.7233282444093
"P2ry13"	-1.41976724621825	1.58210202229868	-11.3172381587269	1.99961428297337e-15	9.23656997093039e-15	24.7127370328658
"Mvk"	0.61657484316231	5.57925557746509	11.5302203157569	1.01203037318356e-15	4.81845946015752e-15	24.6810379029061
"RGD1566265"	-0.564876328447132	4.54325040105857	-11.4895246557798	1.15215037000798e-15	5.4579321443659e-15	24.6807634830139
"Kalrn"	-0.708250009404611	8.9189827160852	-11.5635401433591	9.10235219470412e-16	4.34935554150898e-15	24.6624607342535
"Gtpbp1"	0.460943767049831	5.87433043365774	11.5325514989676	1.00454732213508e-15	4.7856850200403e-15	24.656831344029
"Cox6b2"	2.15581467058515	2.08609787949968	11.2948677464639	2.14860683504535e-15	9.9021940977891e-15	24.6542683269642
"Fgfbp3"	1.37757916036411	4.46045326044123	11.4502256579992	1.30611001787886e-15	6.14714732552534e-15	24.653376173299
"Hddc3"	-0.667210902994882	4.56421395502753	-11.4793390477537	1.1901966172057e-15	5.62481496897243e-15	24.6413998236927
"Pard3b"	1.30111990966727	2.88305933992675	11.3342010801852	1.89364458746896e-15	8.77018863610552e-15	24.6213228604729
"Icmt"	-0.620118445062569	4.84836257649169	-11.4854993008066	1.16703684856282e-15	5.52353628769996e-15	24.6157012892866
"Ctdspl"	-0.726267123279813	4.36238670376613	-11.4558851555737	1.28271470196846e-15	6.04416378746956e-15	24.6095802391494
"Thoc2"	0.742431962538432	6.49299065830898	11.5270595985008	1.02226645624981e-15	4.86284570743319e-15	24.5982505827858
"Exosc8"	0.873287595480563	3.20920792890331	11.3562995836502	1.76406782900798e-15	8.20337774066059e-15	24.5924415420441
"Cpne9"	-1.42787861374169	2.88930478450776	-11.3467916439294	1.81868087242331e-15	8.44259152666505e-15	24.591059308047
"Tusc2"	-0.530850462684054	6.4568891824171	-11.5255515928709	1.02718706274628e-15	4.88479755955789e-15	24.5813536480516
"Endou"	-3.013336133777	-0.907009469208613	-11.2332109183536	2.62013182311804e-15	1.19682165570286e-14	24.5805851497851
"Siae"	-0.611299835760743	4.20366424232348	-11.4393960985198	1.35208897296584e-15	6.35231209452532e-15	24.5790388471035
"Il17b"	-2.358201531037	-1.9393335880102	-11.223268579107	2.70543709473005e-15	1.23508075945524e-14	24.5709917700874
"Ppp6r1"	-0.324468131399115	7.8022833826709	-11.5303609825446	1.0115772394301e-15	4.81773842423481e-15	24.5661619420608
"Gpm6b"	-0.602679543962949	8.74204324061068	-11.5333049208866	1.00214085344477e-15	4.77564526668444e-15	24.5659931087511
"Tmem8a"	-0.683009499384004	3.86555835258652	-11.407200365743	1.49869742724351e-15	7.0101638007181e-15	24.5490150668542
"Nalcn"	-0.643510091804884	7.82963445799133	-11.5226404992948	1.03675388046575e-15	4.92882486369681e-15	24.5407516669041
"Pi4k2a"	-0.913205201015726	3.90880129148189	-11.4043587735408	1.51238625071157e-15	7.07005153325907e-15	24.535010968734
"Pink1"	-0.630148868268189	6.32474341067464	-11.5027664870118	1.10452273081616e-15	5.24164145272012e-15	24.5151584837848
"Chkb"	0.526783880739313	5.86102566862062	11.4883117894596	1.15661541268755e-15	5.47583502081456e-15	24.5132741426853
"Tmem229a"	-0.737336843949858	6.07180225071667	-11.4954415672545	1.13061686247988e-15	5.36228710333862e-15	24.5115521333409
"Map3k5"	-1.00512039429629	6.06112601411563	-11.4940449566388	1.13566253977893e-15	5.38461849695066e-15	24.5111644353368
"Dph1"	0.540558306235094	5.16512572663138	11.4598462917331	1.26659294255281e-15	5.96995947450585e-15	24.5092871634067
"Fam221a"	1.23859528659302	1.93420276204313	11.2490841179524	2.48954496339015e-15	1.1397804908365e-14	24.5057212232795
"Mettl9"	0.565153614445142	6.17290093867537	11.4914538234375	1.14508426950244e-15	5.42606845687969e-15	24.4997250428419
"Adra1d"	-2.226226695389	2.52312493191573	-11.2864193434739	2.20775674302817e-15	1.01630635426396e-14	24.4965533830134
"Gabrg1"	-0.66356466618688	6.13714700405837	-11.491739212747	1.14404268616462e-15	5.42274195766185e-15	24.4914225070112
"Agap1"	0.526201405972961	7.6801467322897	11.5031766682207	1.10307967246022e-15	5.23634937262699e-15	24.4824270828352
"Otop3"	2.24826897344352	0.900199267617235	11.217105251694	2.75972473775518e-15	1.2587844712143e-14	24.4818988962461
"Vof16"	1.8288865419288	4.12282942321717	11.3556579925641	1.76770028753962e-15	8.21548483461007e-15	24.4721981252006
"Tpi1"	-1.55603959404957	1.75882415938727	-11.2477997028217	2.49986221922596e-15	1.14384813119826e-14	24.4493155466988
"Arhgap8"	1.80736753498563	0.0974770908528002	11.1894366629573	3.01735387015744e-15	1.37276706417505e-14	24.4466353153849
"Gbe1"	-0.617405048292435	5.81425944393469	-11.4680925452873	1.23368584188768e-15	5.82517126230169e-15	24.4409480825749
"Git2"	0.530346695328402	6.35801580522676	11.4755070247723	1.20483755267804e-15	5.69232274518212e-15	24.4335549364606
"Gpcpd1"	-0.58879453713845	6.92217676659089	-11.483067670917	1.17612366523054e-15	5.56324609302916e-15	24.4291181469844
"Utrn"	-0.923682994045637	7.13473300036652	-11.4840522961162	1.1724355948652e-15	5.54744415241552e-15	24.4277258644685
"Mras"	-0.70293980270305	6.70699813432038	-11.4802003740428	1.18693063930606e-15	5.61104066876213e-15	24.4256260190593
"Sptssb"	-1.56812094728484	2.92154363909655	-11.2968730234327	2.13480444478569e-15	9.84142383914048e-15	24.4174588564048
"Pdap1"	0.6022046017399	6.20210602100773	11.4639405971075	1.25014476245781e-15	5.89765486312815e-15	24.4069151146088
"Tbc1d9b"	-0.60426302419419	6.84999452949017	-11.4749445172797	1.2070020120959e-15	5.70086220974842e-15	24.4047797158694
"Cacnb2"	-0.824684894024394	5.39743960685105	-11.4417185358241	1.34209249040614e-15	6.30720276024003e-15	24.4028048530643
"Htr1b"	0.847682981326034	3.83269222564274	11.33660252517	1.8791088800318e-15	8.71044693910822e-15	24.3982259638683
"Cryl1"	-0.665086475092235	4.38352906155755	-11.3915829507435	1.57551278166758e-15	7.35438866134161e-15	24.3940488937613
"Fhod3"	-0.600773173304157	7.19409934733884	-11.4663269499939	1.24065793226744e-15	5.85636018929314e-15	24.3690608354786
"Yipf4"	-0.615635545552693	5.00474688198384	-11.4157088573204	1.45845490735174e-15	6.83393967590963e-15	24.3633036389059
"Trpv6"	-2.06910601264765	-0.0256816801696671	-11.1768629234611	3.14235042607661e-15	1.42678970582932e-14	24.3586604451101
"Dcaf7"	0.566265241341579	8.1090998052778	11.4654854851698	1.24399478574159e-15	5.87037610328236e-15	24.3548672402809
"Fhdc1"	0.994483125711705	4.14377450377125	11.3438390607788	1.83598628941479e-15	8.5204490135614e-15	24.3517582159599
"Magi3"	-0.410529136171894	6.88764930035635	-11.4551438779319	1.28575469343075e-15	6.05670109126716e-15	24.3400031665231
"Rph3a"	-1.18772576944097	6.68302913399954	-11.4494395554312	1.30939362203481e-15	6.1589710604636e-15	24.3329238339635
"Cep97"	-0.685809255100838	3.82669546528396	-11.3364763978729	1.87986949775743e-15	8.71144399584691e-15	24.3326532680425
"Slc26a9"	-2.13943349009613	-2.62027215081077	-11.1487748644725	3.44084938088642e-15	1.55745248762402e-14	24.3259140328889
"Gmppa"	-0.475207901486565	4.58757377568181	-11.3813406409869	1.62804333833317e-15	7.59072235615835e-15	24.3209377155404
"Ncoa4"	0.394306258078016	7.84704599397572	11.4533595593016	1.29310216296669e-15	6.08772064870728e-15	24.3185589449601
"Sbk1"	2.41332026954632	0.641102727468614	11.153660208471	3.38694214797652e-15	1.53392170053991e-14	24.3105593265307
"Nradd"	2.03057365684379	1.26545475394939	11.1582798696741	3.33675305330892e-15	1.5120490779878e-14	24.3077862234501
"RT1-A1"	-1.08563364864212	1.99379314781571	-11.2102235586274	2.82164423237537e-15	1.28592570624436e-14	24.3033812041261
"Ofd1"	0.637809158726711	4.81785229336718	11.3746326033839	1.66340509871966e-15	7.74880864103099e-15	24.2981120458597
"Eif4a3"	0.513562362257737	6.69472644553198	11.4374464026459	1.36053925835285e-15	6.38825387140155e-15	24.2934900927507
"Ranbp1"	0.614710460153795	6.94091077423651	11.4389908469123	1.35384101047376e-15	6.35867267536927e-15	24.2910467720213
"Ubfd1"	0.479463517546033	5.23544692870604	11.3959320151934	1.55372957496902e-15	7.25694869338412e-15	24.287306288122
"Acot7"	0.42849651517826	7.87786661928263	11.4426838190595	1.33795966228398e-15	6.2912855933717e-15	24.283875290919
"Calb2"	1.673241345613	6.24606111177975	11.4106259313952	1.48236207270659e-15	6.93985339755251e-15	24.2764797663872
"Tjp2"	-0.638538777163359	5.15980269149147	-11.3894179875166	1.58647147907531e-15	7.40337903254053e-15	24.261282902685
"Lasp1"	0.279209571425199	8.5376062640782	11.4354469540032	1.36926072814123e-15	6.42731468773878e-15	24.2532210137608
"Tbk1"	-0.41565787168693	5.75793978252748	-11.4086320325235	1.49184824123457e-15	6.98017127579107e-15	24.2514367310948
"Zbtb49"	0.812440412169773	3.66794117731713	11.2773912040165	2.27278943581625e-15	1.04473732010794e-14	24.2327653576331
"Nudt3"	-0.437315890899804	7.5039044599235	-11.4185206256503	1.44539805968711e-15	6.77673564742911e-15	24.2093513784765
"Spin1"	0.468102397433706	5.5908715487307	11.3835369649835	1.61663147820926e-15	7.53971614355247e-15	24.2012846773965
"Prr5"	0.8857537095805	3.90613427991801	11.2779642086592	2.26860484238059e-15	1.04311404341997e-14	24.1913026791242
"Ctsd"	-0.437504351854387	8.17819024071484	-11.4123967187036	1.47398859424984e-15	6.9047004580744e-15	24.1810163026724
"Cct8"	0.569118779435702	8.39349231687231	11.4094562964989	1.48791929448777e-15	6.96382860893175e-15	24.1710444440977
"Dyrk2"	0.614009789990776	6.71558582156755	11.3987947981912	1.53955739556681e-15	7.19285899643252e-15	24.1691078216951
"Rapgef2"	-0.374408086914652	8.32601348344092	-11.4058362828848	1.50525290706045e-15	7.03876535076086e-15	24.158709513587
"Kank1"	-0.933184832181112	5.05526813624842	-11.3479290224174	1.81205871500083e-15	8.41429648730686e-15	24.1418625214765
"Lmbr1"	0.423742106387425	5.95910178343589	11.3769270752236	1.65122300368805e-15	7.69430409859774e-15	24.1417012633734
"Tlk1"	-0.780313335349623	2.93789567706111	-11.2171957501052	2.75891968822425e-15	1.25877681432152e-14	24.1413665980971
"Prkaa2"	0.453508483126259	5.7152876807319	11.3650043465893	1.7155248565403e-15	7.98694356679067e-15	24.1298659482919
"Elmod1"	-0.45572617400232	8.23950512719262	-11.3954417537024	1.55616982454529e-15	7.26622103162682e-15	24.1255179508621
"Npas2"	-1.23346624220835	5.81288800088032	-11.3611612346134	1.73678736948007e-15	8.07886906589784e-15	24.1192427267233
