"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"Fads2"	0.152501100319283	7.24229379186321	4.56804143028758	3.22057261065518e-05	0.000168842166840291	0.982387224863831
"Pcdh17"	-0.425203185614211	6.42989501562519	-4.557554877102	3.33620018184439e-05	0.000174103858509389	0.980122070624134
"RGD1305713"	-0.188591533444901	4.3751094542119	-4.48188514375324	4.29966520777486e-05	0.00021824969390641	0.976994492278894
"Gpr165"	-0.486913889101664	2.90259899812373	-4.37581042088994	6.12056843227239e-05	0.000298167654957163	0.976394999739703
"Stmn4"	-0.25855354460074	8.60393374786904	-4.56913171051444	3.20877826638347e-05	0.000168334363127062	0.96453283713243
"Rab4a"	-0.168768202634463	5.88855827746524	-4.54379113650382	3.49414092961458e-05	0.00018145670408135	0.956331740060074
"Ybey"	-0.353173819983668	1.86060675478895	-4.28808357777073	8.17717419315133e-05	0.000385309220095703	0.954978060209968
"Trmt1l"	-0.154026659483516	4.93776710675686	-4.50457635747244	3.98529783660238e-05	0.000204240119232039	0.951723280871534
"Pask"	-0.31453153049631	3.95483236858767	-4.43514675456073	5.02537167835279e-05	0.000250312415257691	0.947539957465708
"Sowahc"	-0.306399987322785	4.07290141752395	-4.42472601624358	5.20278136344649e-05	0.000257702281615623	0.947460375282876
"Amigo3"	-0.39647346476991	1.59311116071295	-4.26975951142569	8.6848267307237e-05	0.000406352177154781	0.947066460968752
"Rassf1"	-0.23068596384266	4.11869973016326	-4.44315507869628	4.89305762978734e-05	0.000244407999030572	0.946723501350744
"RGD1562726"	-0.450321818631261	2.47758443922063	-4.33470139488907	7.01237938428006e-05	0.000336682761237427	0.946461271957978
"Prim1"	-0.23388239897698	6.23254013878782	-4.53654585079166	3.58019502408493e-05	0.000185383055575915	0.943778964292616
"Rab3d"	0.210000819699054	5.73611682714501	4.52726734958846	3.69342863201288e-05	0.000190813205514764	0.94354513228704
"Tmem70"	-0.199579633547092	4.17636805874079	-4.45942190137506	4.63468041676116e-05	0.000233143523432273	0.941797960395728
"Apc"	-0.305744418107299	10.0430056019842	-4.56204475544415	3.28620486302406e-05	0.000172000673410787	0.932024794856613
"Slc4a7"	-0.333057874101671	5.29863212259147	-4.49877106074239	4.06351894419882e-05	0.000207782049375315	0.930621179372235
"Psme2"	0.309172112973377	5.01277090580981	4.48995082504128	4.18524216946258e-05	0.000213323115876629	0.927126104359257
"Ikbke"	0.473801370778314	2.53469938485696	4.33543366503007	6.99543842289708e-05	0.000336273799443839	0.91922707993449
"Stx11"	-0.85038187581748	0.109819115572	-4.21387764179516	0.000104295915373887	0.000479418961602073	0.916577849500552
"Pbdc1"	-0.25669845059255	4.98088652590924	-4.4925359554473	4.14920193023585e-05	0.000211621225244127	0.912550811190636
"Tmem260"	0.26482845824471	4.86479388674925	4.49093146473495	4.17153486173228e-05	0.000212692337825679	0.91246427984514
"Cyp11b1"	-0.819264811141609	-0.413416620832945	-4.24013883954439	9.57093652452473e-05	0.000443652497416939	0.909662487147605
"Ccdc101"	-0.195921470823082	4.37926292945706	-4.4534060068895	4.72864429009315e-05	0.000236936682361147	0.90231398276345
"LOC104940696"	-0.553279576187714	2.80503942482672	-4.3234626376191	7.27745427074282e-05	0.000347113701462043	0.893145973212576
"Dnajc22"	0.840702805077584	-0.208838514185721	4.19148130617522	0.000112206315718958	0.000511364913160969	0.892822383334681
"Fbxo6"	0.175206115085062	4.66677042809445	4.47540969135524	4.39373458500179e-05	0.000222529488068169	0.892238809292225
"Fhit"	-0.325436017334432	3.27420151163028	-4.38238574557963	5.9885825284506e-05	0.000292809780761873	0.889346746286761
"Armcx2"	-0.17316644022418	7.65676108898047	-4.5429585663851	3.50392579350651e-05	0.000181905692446377	0.888256651583534
"Cpa3"	2.59793195755616	-1.37478586847778	4.21218421174586	0.000104874593699549	0.00048194025519082	0.887843010598121
"Dctpp1"	-0.429555120036722	3.01777967856743	-4.33367317458593	7.03623457475919e-05	0.000337726570256476	0.886156048743423
"Abra"	-0.819280683288067	-2.34571199801049	-4.18988835554636	0.000112790626031482	0.000513588111518886	0.882958170610736
"LOC499643"	-1.0680411302526	-3.02467817034519	-4.19204307350692	0.000112000955853443	0.000510720520851979	0.877038053213942
"Ppm1f"	0.177929903944168	5.25962018655506	4.49302426905696	4.14242829747874e-05	0.000211343250742613	0.861255718723918
"Fsd2"	-0.55149625404625	0.554282575485949	-4.2042241051875	0.000107636778479418	0.000492662155786689	0.860495166295228
"Homer3"	0.490828069565335	3.65109203975977	4.38639657114256	5.90944045404071e-05	0.000289205806345621	0.858552991891745
"Pla2g2a"	1.17350383414421	-2.40267370307928	4.18336540841735	0.000115214285352131	0.000523281263591633	0.857992639230574
"Mapk10"	-0.153341053227801	7.68311490332159	-4.53296974863556	3.62342957419318e-05	0.000187560929887491	0.853621331678797
"Mir496"	-0.84224500559025	-0.305806079628997	-4.17759394375081	0.000117400834700566	0.000532295934081151	0.852793114696945
"Yrdc"	-0.213886227197505	4.82378117449457	-4.4682333598971	4.50033414004074e-05	0.000227141954688678	0.8506367395836
"Ttc30a"	-0.481316596087258	1.36404612686783	-4.22461659001469	0.00010069777841332	0.000464215595693507	0.848348842541215
"Tle3"	0.412744987110728	5.58582361586334	4.49456236381816	4.12116316845575e-05	0.000210392757791144	0.848100503715147
"Mcam"	0.331638511454682	4.67598160522377	4.45808731855094	4.65536698875844e-05	0.000233874450626532	0.845845340832476
"Setmar"	-0.358454610570352	2.32055191074502	-4.29281691056817	8.05080730172153e-05	0.000380027613955634	0.845617931054106
"Folr2"	1.20825392809768	-2.04263644340076	4.17654089574264	0.000117804110480566	0.000533526330194031	0.843676824137975
"Acot2"	0.243715224584201	3.5942032607788	4.38335679142492	5.9693274620177e-05	0.000291957703647659	0.838345525118248
"LOC499971"	-0.690485333509552	-1.35064732906504	-4.1798777414886	0.000116530830865351	0.000528959874385672	0.833971880531457
"Best1"	-0.791363709428611	-0.74344742408774	-4.17138672211356	0.000119797436289399	0.000541939167168672	0.833718971745633
"Unc5a"	-0.409774466138836	5.76176744969037	-4.49629214710894	4.09737521918362e-05	0.000209312171705513	0.831418616361637
"Rassf5"	-0.316892150515796	4.78695964571498	-4.45189112103011	4.75259727079697e-05	0.000237987537840567	0.83006875635307
"Prkcq"	-0.395681633057061	4.0277318561088	-4.41113296590554	5.443405796895e-05	0.000268537989405673	0.827701906210276
"Tgfa"	0.731102412598096	5.0999083442549	4.45314774166708	4.73271956306685e-05	0.000237066495303057	0.825231559940934
"Lpar6"	0.461645263053185	2.33267225651346	4.28660337864519	8.21708610146643e-05	0.000387075657682352	0.824008560439973
"Tuba8"	-0.448815016307204	2.90196324044877	-4.32361895138971	7.27370142958478e-05	0.000347113701462043	0.822558230994268
"Sctr"	-1.01743342139136	-0.387765394361185	-4.17709160970722	0.000117593041314856	0.000532721496952321	0.820381315401938
"Fn3k"	-0.459102012989763	3.37809918783516	-4.33044997233763	7.11152774233815e-05	0.000341020814137861	0.816258632980537
"Csgalnact2"	-0.28090514267056	3.62373376151142	-4.3721993121267	6.19425574354267e-05	0.000301114368245458	0.816080171401769
"Ms4a2"	1.3267334541974	-2.71798622191829	4.17103338493376	0.000119935278818653	0.000542409081692175	0.81129886203439
"Calcoco1"	-1.05838699656422	-0.436936585665692	-4.16605369234103	0.000121894390026604	0.000550023033154799	0.810224253962561
"Adhfe1"	0.399197861682347	3.40272180060519	4.33027465121275	7.11564562309138e-05	0.000341025645123488	0.809132626811468
"Plekha1"	-0.250051277641613	7.04567519112751	-4.51472931387798	3.85201778474448e-05	0.000198045305874387	0.808938325965094
"Spred3"	-0.331419842277611	4.13093320305854	-4.40605982923296	5.53596419880204e-05	0.000272682949693614	0.802482571446194
"Pih1d1"	-0.264810753511929	3.85422027327062	-4.37478494338511	6.14140672950657e-05	0.000299091564695	0.800104984004342
"RGD1561157"	0.837358426312902	0.0519150555408748	4.17724325575866	0.000117534985255212	0.000532609585567672	0.800052227799446
"Exoc7"	-0.841181510034172	0.266416431556318	-4.17063503938524	0.000120090864483472	0.000542805268875335	0.797949268892029
"Ankrd13a"	0.173292232458536	6.25064092320053	4.49952261519694	4.05330853406653e-05	0.000207326342025972	0.792057600893063
"Vimp"	0.242031237312928	5.62128126991364	4.48627536790946	4.23700999446844e-05	0.000215274618522642	0.790361865558861
"Slc8b1"	0.533759405294282	3.11333891037978	4.33036985147456	7.11340930486077e-05	0.000341020814137861	0.789481970601585
"Hddc2"	-0.208938929546802	3.91168514920664	-4.39292551107867	5.78278670213671e-05	0.000283615850265421	0.784450637697778
"Ankrd32"	-0.398331753847224	4.68158068555344	-4.42856319223517	5.13675511040036e-05	0.000254906284518282	0.783856262661265
"Mir125b-2"	-1.05824668892418	-0.940822559710947	-4.1548252457551	0.00012642655102523	0.000567905933423882	0.782585209891929
"Tlcd1"	0.289839890445884	3.54401843453108	4.36730968142589	6.29541179835773e-05	0.000305752527396517	0.780112780120795
"Coa4"	-0.251116445902315	3.30440925792411	-4.34977089078982	6.67166831516574e-05	0.000321678355449522	0.779663793006151
"Slc25a39"	0.224956870334724	6.22668969056743	4.49655638155629	4.09375330180872e-05	0.000209194068725067	0.778759384894392
"Kat8"	-0.18933812592731	5.62049751756415	-4.47783692692318	4.35824079610758e-05	0.000220942054835054	0.778220350402973
"Ddn"	0.279256083947998	9.10594057304416	4.51349082001466	3.86803950018295e-05	0.000198805029862959	0.77793735909424
"Hcn3"	-0.289968027427896	4.88897248040902	-4.42564836326259	5.18683535087253e-05	0.000256992161706744	0.777616642017104
"Bysl"	-0.166641499712087	4.46424510958476	-4.41877452370402	5.30682989061779e-05	0.000262530255648313	0.773516602928182
"Ccdc40"	-0.954256348642593	1.50080609966368	-4.19449161528662	0.000111110121066134	0.000507237713923696	0.759356060307525
"Pigb"	-0.391177615688155	2.02188419416717	-4.23302119657599	9.7966212875868e-05	0.000453061816801256	0.75855819437525
"Klhdc8b"	0.175998922819467	5.38367848254189	4.4653400463296	4.54402304134855e-05	0.000228979185696734	0.754735668226813
"LOC100302372"	0.51409111736055	1.34804697722882	4.20002401509657	0.000109122577567863	0.000499306143604928	0.7529723894028
"Crh"	-0.763856774946462	1.64695418059712	-4.21074870892408	0.000105367575331852	0.000484066401172135	0.745407619525124
"Ofd1"	-0.248166263307558	4.81785229336718	-4.42577537662425	5.18464321691638e-05	0.0002569632760116	0.744816247175073
"Plcd1"	0.255013965149136	4.6629955933663	4.42642624290099	5.17342403980532e-05	0.000256646189784564	0.740661748143721
"Sh2b3"	0.246731158321301	4.80917199923731	4.43395562129643	5.04534760925381e-05	0.000251229048868644	0.738265336590707
"Slc20a1"	0.160033778965593	7.01402256883239	4.49327084808902	4.13901198696086e-05	0.000211236441098683	0.7357157183328
"Senp8"	-0.359711584547292	2.23230717479837	-4.25021025424705	9.26020997661338e-05	0.000430498669917144	0.729989936077972
"Dnajb3"	-0.471256714987132	1.69905148573123	-4.19755294195184	0.000110006018544169	0.000502916149479484	0.729313694602494
"Ehd4"	0.224261770248694	4.75503235847819	4.429824509205	5.1152307212925e-05	0.000254154074014685	0.727939858119337
"Myo5b"	-0.345836348926249	7.07951146351214	-4.48980975744159	4.18721761797575e-05	0.000213345926439283	0.727485887101963
"Emd"	-0.236354492740617	5.00164109932245	-4.42891216658474	5.13079103175745e-05	0.000254689468405766	0.723531697102121
"Hrh1"	-0.381047392075848	1.90208525247508	-4.23268906526486	9.80727780511973e-05	0.000453423333149847	0.720819041833729
"Fli1"	0.476552489507747	2.67389725302757	4.26681964361773	8.76907721112183e-05	0.00040981385421248	0.70269428134057
"Fam185a"	-0.175927862029587	4.30177013200145	-4.39354241353326	5.77095730445293e-05	0.000283209641041207	0.701373796300962
"Zc3h8"	-0.274215402155199	4.50747531324286	-4.39875612270967	5.67191990006261e-05	0.000278777743564481	0.699563313285608
"Rfc3"	-0.358755771518095	3.86943008776745	-4.32396449188881	7.26541224668006e-05	0.000346875383504513	0.695591877482436
"Ripk1"	0.240031512169503	4.13558208487456	4.37429305487077	6.15142671535121e-05	0.000299488211028791	0.695418041019066
"Tiprl"	-0.228699643889561	5.69623601311052	-4.45633680798577	4.68263731148877e-05	0.000235073986882	0.694495736342045
"Acadl"	0.363204388448482	3.47583910543093	4.33174551702408	7.08117030717356e-05	0.000339781275947279	0.691298728517157
"Pdyn"	-0.608553029229657	2.85355253293054	-4.27678995484257	8.48652944873803e-05	0.000397773374719394	0.691050681668642
"Pgam5"	-0.159156309050137	6.23188075087725	-4.46790821992166	4.50522320865922e-05	0.000227239132719769	0.68798912025467
"Etfb"	0.201571107265017	5.0588277780462	4.43097816718668	5.09562061028172e-05	0.000253416273826187	0.68711902838378
"Mblac1"	-0.272513390245336	3.23907421058132	-4.30992898744812	7.60962411941949e-05	0.000360979299874223	0.681497223486794
"Trim44"	-0.160715069181463	6.42492162224454	-4.46958845642356	4.48001353850326e-05	0.00022639663353278	0.679943970801312
"LOC102550367"	1.06038599886027	-2.71108503615061	4.12658809606455	0.000138558590468787	0.000616163222276822	0.675809268165479
"Pex26"	-0.207852132964175	4.63882269069344	-4.39799354954766	5.68630123990787e-05	0.000279398598461812	0.674446471138445
"Cntnap5c"	-0.389459825402413	5.32362100728561	-4.42607244054352	5.17951969540367e-05	0.000256868788869258	0.668832018857064
"Gpr4"	0.833396345832563	1.04137688412821	4.15888389456737	0.000124769789425692	0.000562044786273306	0.665217965028378
"Zfand4"	-0.362752377965224	3.16321217156178	-4.29756960796315	7.92583640698411e-05	0.000374904270092208	0.663853119503776
"Dmtn"	-0.240297999934278	7.84448124985365	-4.47526854457908	4.39580725545997e-05	0.000222563874643121	0.663079106480911
"Lsm1"	-0.254344117604407	4.31557425894999	-4.37860932911368	6.06404315694768e-05	0.000295865277034212	0.661044840772169
"Snupn"	-0.200507354513491	4.54107670103049	-4.38660126101463	5.90542895620294e-05	0.000289098084002467	0.655208057699618
"Meis3"	-0.239913983241346	5.05421018367151	-4.40491792677312	5.55700867275969e-05	0.000273550775262945	0.65132243825239
"Tfe3"	0.15853931217664	4.92812528080259	4.41393789196123	5.39288028815481e-05	0.000266292224247199	0.650876247289868
"Pcgf3"	-0.130885979846963	5.64972299683799	-4.43565869969364	5.01680982315105e-05	0.000250041935286826	0.647429438204951
"Esrp1"	1.03998627786882	-2.51097996946097	4.11625071102245	0.000143276450915263	0.000635373964083819	0.647410526755825
"Mir6315"	-0.344339538474096	2.71372318640584	-4.25367092617995	9.15572201002429e-05	0.000426510282316446	0.645712621522631
"Dusp26"	-0.236310510265644	6.88659899741514	-4.46326112867638	4.57566999696466e-05	0.000230428490007974	0.644663891492561
"Unc119b"	0.249609414391684	5.44439156185929	4.43205827893478	5.07732715636655e-05	0.000252585163115319	0.637527839539354
"Tbcb"	-1.14339232540142	-0.909795393756426	-4.10818577769527	0.000147064997364089	0.000650548737647407	0.634683233754053
"Fam46c"	0.45191996284201	1.84007501934926	4.19978193308625	0.000109208819630636	0.000499557616923982	0.633121131777711
"Kcne2"	-0.53536063606711	1.5865525612216	-4.15822768672201	0.000125036221486013	0.000562927381141851	0.629116137307934
"Ddx51"	-0.199238188377401	5.09120518468687	-4.40539842894622	5.54814385825843e-05	0.000273198610152725	0.626660738046318
"Vnn1"	1.07677241832524	-1.4154839219895	4.10396492809278	0.000149086298165799	0.00065876012601263	0.625696424964636
"Ttc3"	-0.166605193456999	10.7912128180933	-4.46877964141353	4.49213146941175e-05	0.000226937195302234	0.625652319361567
"Med9"	-0.191019471137724	4.56211994166654	-4.38112809516416	6.01361075229981e-05	0.000293853580487992	0.617170159277521
"Sfxn5"	0.279001515909396	6.26421649466452	4.44117502093476	4.92545233211126e-05	0.000245795463410889	0.616529642782842
"Ndufa10l1"	-0.48391779110164	1.17632896491983	-4.14594011960309	0.000130128370925683	0.000582894798124047	0.614893203016554
"Dok5"	-0.428834358721765	6.0136488781631	-4.43009290111053	5.11066197896188e-05	0.000254006103772307	0.612562229600853
"Cd72"	1.33554010789172	-2.29330392052001	4.10326042424352	0.000149426286631902	0.000659897226555541	0.611573455320095
"Adck5"	-0.214962014190385	4.68645942812623	-4.37881000792967	6.06000996245928e-05	0.000295758860301077	0.60936643804663
"Dnajc17"	-0.303125551469588	3.39200325527653	-4.29029391601594	8.11792587235992e-05	0.000382969448318214	0.609267070363926
"Zfp167"	-0.296279503563984	2.85460076825343	-4.24329505523489	9.47248511333165e-05	0.000439471571106313	0.60628402179263
"Mgst1"	0.751420482595702	1.45384184838361	4.1514983875213	0.000127800496294343	0.000573593627128824	0.595237190548786
"Jph1"	-0.401457706209926	3.63112059601952	-4.31224388555866	7.55177917577933e-05	0.000358588864306122	0.594734644876863
"Arfrp1"	-0.162186611549425	5.341029611232	-4.41305845512568	5.4086722690057e-05	0.000266989451201707	0.594504222087163
"Slain1"	-0.217694853031018	5.51378390863603	-4.41118593247097	5.44244743957714e-05	0.000268537989405673	0.593604034586931
"Swsap1"	-0.195823836486185	4.83172339091202	-4.38867207380027	5.86499432353358e-05	0.000287382922223098	0.592503632066085
"Jak2"	-0.16453382419096	6.37255074350023	-4.43779556009394	4.9812260715344e-05	0.0002484234826244	0.591928916746634
"Gna13"	0.184704014553614	4.66894656046851	4.3777029962134	6.08229103663805e-05	0.000296664952853002	0.588738426598219
"Kansl2"	-0.609772808527359	0.764052917629694	-4.11192829036499	0.000145295007015845	0.000643253664273919	0.587652877901971
"Map3k8"	0.422822289023973	1.34058322704637	4.14782101677093	0.000129336058392839	0.000579833665489962	0.572399077499068
"Hnrnph3"	-0.445840943015516	1.10885160444176	-4.11510703882173	0.000143807880795735	0.000637553594788198	0.565856790582253
"Supt7l"	-0.191065958065216	4.37984538564453	-4.34539572529678	6.76889043217465e-05	0.000326169014216647	0.562463870557413
"Chchd6"	-0.248379137086147	5.73423395188225	-4.41840715373482	5.31331863055159e-05	0.000262694317761952	0.56237795159444
"Mta2"	0.1245446863508	6.37773777837096	4.42892987397983	5.13048858713266e-05	0.000254689468405766	0.561500999311633
"Rbms2"	0.43233394626501	2.58369861517481	4.2232779350121	0.000101139631429717	0.000466117972381285	0.556175055295306
"Scn3b"	-0.165221272912269	8.35248826840153	-4.44192966499987	4.91308137984577e-05	0.000245331446387608	0.549602461506739
"Prr3"	-0.147605347092934	5.71727580889757	-4.4109117716942	5.4474097820216e-05	0.000268652522572894	0.54852266857082
"Creb5"	-0.521958185051338	1.54093881826922	-4.13700517100572	0.000133956916708216	0.000598031311969108	0.545958115013754
"Heca"	-0.208847731745223	6.04129474415573	-4.41840049445556	5.31343632269462e-05	0.000262694317761952	0.543330273579151
"Tsr2"	-0.233924660292175	4.5222575769468	-4.35682277566676	6.51782269438175e-05	0.000315116895569428	0.543045738280176
"Cdc40"	0.152348997302714	5.27177566040293	4.39432596703595	5.75596630815356e-05	0.000282560793036902	0.539281996071042
"Gtpbp4"	-0.248656176445669	4.12175232167125	-4.32262667524439	7.29755640551585e-05	0.000347968582381853	0.535882524503561
"Tfap2c"	-1.44520560148221	-2.27773040859274	-4.08173572060679	0.000160183898269842	0.000701584386031573	0.532561759953749
"Cd3eap"	-0.263157650817089	3.31960453369268	-4.25772559643296	9.0347576481376e-05	0.000421243926666013	0.529617440497458
"Fxn"	-0.294756718290115	4.70347649743157	-4.3600545952347	6.44847697385868e-05	0.000312081150163376	0.52826506421826
"Ptprt"	0.363882105014429	7.23169781715838	4.43045402449677	5.10452098330718e-05	0.000253779874166975	0.527489056296595
"Mtfmt"	-0.173024384854731	4.21136076944225	-4.33129781129577	7.09164672864564e-05	0.000340181756112172	0.526202766503233
"Prrt4"	-0.532019655423424	3.17613349155497	-4.20532386996909	0.00010725099049278	0.00049130552701641	0.520558188996428
"Acsm5"	1.71835666279532	0.59806869202653	4.09391359081008	0.000154008750109581	0.000677697914163656	0.520394574204245
"Fastkd2"	-0.246407490953443	4.11233657310976	-4.3215851200355	7.32267803445127e-05	0.000348871502196618	0.517387073317852
"Klf10"	-0.242837300110959	5.13999753810406	-4.37941840510096	6.047798517527e-05	0.000295253116864533	0.513618180432555
"Inadl"	0.576016610035926	4.13031169621324	4.32133073521545	7.32882641353965e-05	0.000349042734857783	0.513388193603904
"Hibadh"	0.212528994443782	5.1311360714397	4.37967132689013	6.04272905938679e-05	0.000295095842046935	0.511854244853742
"Psmd12"	-0.200957396120183	6.2917371260987	-4.41549576422665	5.36501603155093e-05	0.000265080263019297	0.511472202454929
"Tubg2"	-0.220390493391238	4.60625686577335	-4.35012557346221	6.66384667368319e-05	0.00032139827101192	0.505007017906125
"Cln3"	-0.249608307567402	3.93981615092936	-4.30240878819726	7.80053208878025e-05	0.000369524464330263	0.501875623446468
"Wee1"	0.217856183336647	4.25143281770447	4.32624517071898	7.21093124464774e-05	0.000345074501186035	0.500954416607437
"Slc25a24"	0.300659586044697	3.26002070823274	4.25168860748934	9.21543299457445e-05	0.000429041543703672	0.498893951469256
"Arl4d"	-0.364143926998473	4.69946507338486	-4.35147163648245	6.63424382389018e-05	0.000320454445322753	0.497833554994594
"Sept1"	-0.478396208332684	1.00538036101449	-4.09326019400127	0.000154334134437809	0.000678568775560952	0.496479608903777
"Bcl2"	-0.450256504092492	1.61158825893757	-4.1268053037676	0.000138461093732068	0.000615901171534094	0.494904262888405
"Gabpb1"	-0.224615739872361	4.44178900809997	-4.31546993495896	7.4718797679117e-05	0.000355114428612446	0.493941096685996
"Mrps11"	-0.200018927910902	5.22895360219712	-4.37330638591493	6.17157366043128e-05	0.000300194516550189	0.488862301822317
"Ddx27"	-0.181247324263468	5.52601382176623	-4.37985494878325	6.03905121497815e-05	0.000295006451061444	0.479125573165156
"Cxcl10"	1.15069788889412	-2.43191813160247	4.05996104491095	0.000171828442479718	0.000745430154294655	0.478687543349492
"Rpusd1"	-0.209549507867797	4.789266769998	-4.35127306224277	6.63860283212446e-05	0.000320568033341988	0.478242562691508
"RGD1308923"	-0.276680376531799	3.53247614102224	-4.26763059886053	8.74575784798437e-05	0.000408843697524773	0.477947435589596
"Fam83d"	-0.430700170082626	1.89329968967066	-4.13057484579398	0.000136779641185409	0.000609270318016679	0.473468163035166
"Abtb1"	-0.217972177279053	4.08906937913839	-4.30713472598719	7.68002221868821e-05	0.000363923664125318	0.472740390567173
"Nox3"	1.04721703328568	-0.412551499057022	4.06188299346605	0.00017076850004378	0.000741959149302989	0.469626999235449
"Hnf4g"	-0.843814322323576	-0.858514336742534	-4.0551529309497	0.000174508068094913	0.00075582298329473	0.465632849324964
"Klk7"	-0.685278488105936	-3.30104295246593	-4.05889201143766	0.000172420762240489	0.000747796619287985	0.461968652781225
"Rnf11l1"	-0.160740397019342	6.42675100641973	-4.40210098590541	5.60925714880411e-05	0.000275952641433311	0.4607244559709
"Ctu1"	-0.275182956837197	4.42502091563433	-4.29870086838149	7.89636957377403e-05	0.000373731848617657	0.457109881589319
"Cyhr1"	-0.235053110455583	4.30183507372701	-4.31730221518254	7.42686690229996e-05	0.000353185341163872	0.454886583241186
"Mrpl14"	-0.279403752546617	4.76869745774999	-4.33934951272214	6.90552025629833e-05	0.000332151364375988	0.453869714721501
"Dnah1"	1.87728948663722	0.223671288753623	4.06105462468677	0.00017122456144004	0.000743618444828935	0.452191006845466
"Mir668"	-0.555492452740951	0.584816699037293	-4.06027241037515	0.000171656294976085	0.000744885699585083	0.451102374943321
"Ppie"	-0.258964119322681	3.96240212841517	-4.28308260918103	8.31278290608533e-05	0.00039077665654188	0.448415473888907
"Rdm1"	0.389703681605275	1.8028779162298	4.12858691029772	0.000137663901744726	0.000612696445641452	0.444897521202236
"Dclre1a"	-0.230651536399104	3.94449116704364	-4.2841150828842	8.28460778236154e-05	0.000389861462003893	0.442119014343806
"Spdya"	-0.450692177944176	1.85060911768883	-4.13177986542244	0.0001362463167072	0.000607402968033858	0.441106444065516
"Klhl15"	-0.318499219035311	2.4082691210625	-4.16481536562961	0.000122386374928125	0.000551619537461821	0.434039543290921
"Pm20d1"	0.812208493664541	-0.368248019892735	4.03509203539451	0.000186131399867251	0.000798584719097296	0.421283603042434
"Dtwd2"	-0.325048953964379	1.88512101110403	-4.11696524795846	0.000142945394251061	0.000634374529840154	0.415145200876111
"Tmem200c"	-0.454904615616915	4.12367307189838	-4.27786063533845	8.4567194717832e-05	0.000396842060666782	0.415034755017085
"Pdxp"	-0.176850586628451	7.4576730464506	-4.3970350323887	5.70442832693051e-05	0.000280203063527387	0.414973573845194
"Arid3b"	-0.421963141292859	2.68322757505225	-4.17309047876389	0.000119134929235864	0.000539247643131379	0.412794017582025
"N4bp3"	-1.21425216415088	-2.29909840654618	-4.03870510259061	0.00018398406889304	0.000790503435295846	0.412623951135518
"Cryz"	-0.214323764568678	3.22200794753132	-4.21978567669924	0.000102301217542371	0.000470927686057688	0.412346541254704
"Mfsd9"	-0.319742889139596	4.22153687818058	-4.28379925135896	8.29321661364206e-05	0.00038997166108142	0.412216020108559
"Hacd1"	-0.44802074304733	2.2300616135229	-4.13900554033888	0.000133090395756485	0.000594828024023316	0.40942780144508
"Pgm1"	0.176203672139476	6.5229141291188	4.38745039280386	5.888816064011e-05	0.000288373209831928	0.408331073429499
"Smndc1"	-0.241213421900799	4.04064725051167	-4.278175024547	8.44798558718119e-05	0.000396622212442639	0.402280675012622
"Serpine2"	0.333711697268992	7.42734299849314	4.39261093167547	5.78882801096302e-05	0.000283824975459221	0.400969667790976
"Tdrp"	0.220136374289386	4.46663559751644	4.30954312982717	7.61930782558565e-05	0.00036126106492511	0.400587622077625
"Tor1a"	-0.177295944170972	5.07612508531697	-4.33939535844128	6.90447421483186e-05	0.000332151364375988	0.398600260960515
"Krt15"	1.03051188414534	-2.62087712898404	4.03462511299651	0.000186410666569949	0.000799353365858086	0.39823913787322
"Galnt13"	-0.423317417986615	4.77043102603616	-4.3235014178881	7.27652304329045e-05	0.000347113701462043	0.396569758564766
"Ipmk"	-0.165282825907065	6.09200072049092	-4.37303038140517	6.17722094185873e-05	0.000300377713826255	0.395532401048893
"LOC102552805"	-0.371315619817179	3.26439321384587	-4.20867839269973	0.000106082532434841	0.000486650951006027	0.392906167449378
"Kcnj16"	0.820288995851985	1.74920590029662	4.11237139082135	0.000145086818805035	0.000642510096921132	0.391800643782295
"Ppfia1"	0.202882324972407	5.83328523029102	4.36501360286079	6.34346657706919e-05	0.000307525251272671	0.389417834580054
"Phex"	-0.77274582486714	0.0920380945065463	-4.03255628413152	0.000187652921591297	0.000803816927277741	0.38859717313414
"B3gnt1"	-0.9031837817242	0.32893883236567	-4.04004300639213	0.000183195020750329	0.000788103794817351	0.388284674296989
"Hmgxb4"	-0.15795369551344	4.8843895339532	-4.31281382684289	7.53760322418974e-05	0.000358024943150166	0.378657753054803
"Csnk1e"	-0.185975143034118	6.80009733594334	-4.37645906963893	6.10742311697041e-05	0.000297618064555692	0.378430582616243
"Pate2"	-0.995487712336126	-2.72975666355232	-4.02918977864106	0.000189691528104066	0.000811026509315618	0.378356883970147
"Zfat"	-0.218546791410741	4.07389694528952	-4.27074125160584	8.65686788400882e-05	0.000405162729307552	0.378350197992742
"Sdr42e1"	-0.519361949931714	1.71570128286754	-4.09907650784273	0.000151460953394949	0.000667406171292476	0.365753475333038
"Mprip"	0.135592836756481	8.82080396859297	4.38583747140024	5.92041119592133e-05	0.000289653941138688	0.364072660959249
"Slc30a2"	-0.959110918268066	-1.02377149367237	-4.01946935268057	0.000195698790478705	0.000833808427202358	0.361920289526968
"RGD1566265"	-0.211430515242688	4.54325040105857	-4.30047427291413	7.8503907879576e-05	0.000371776069077387	0.353837788700612
"Sycn"	0.734589497497912	-3.14845971908937	4.02098460648064	0.000194750394874267	0.000830210639548097	0.350163771290957
"Alas2"	0.439671352398306	3.23017391768552	4.20890327506059	0.000106004644599812	0.000486433382073101	0.3500215534189
